parentEventID	eventID	occurrenceID	catalogNumber	type	language	basisOfRecord	occurrenceStatus	ScientificName	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	identifiedByID	institutionCode	collectionCode	Paris_MNHN_Number	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	occurrenceRemarks	identificationRemarks	identificationQualifier	locality	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters	associatedOccurrences
ANDEEP-SYSTCO	48_01	SO_Isotope_1985_2017_0405	ADP_SYST_48_01_W3	PhysicalObject	en	PreservedSpecimen	present	Paralophaster antarcticus	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster		antarcticus	urn:lsid:marinespecies.org:taxname:172789	(Koehler, 1912)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2008	1	12	2008-01-12	-70.4	-8.3286	1e-4	11.1				Lazarev Sea	WGS84	602	602	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=AIIIS156-15"
ANDEEP-SYSTCO	48_01	SO_Isotope_1985_2017_0406	ADP_SYST_48_01_W4	PhysicalObject	en	PreservedSpecimen	present	Paralophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster			urn:lsid:marinespecies.org:taxname:172594	Fisher, 1940	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2008	1	12	2008-01-12	-70.4	-8.3286	1e-4	11.1		Clade_Paralophaster sp4321		Lazarev Sea	WGS84	602	602	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=AIIIS157-15"
ANDEEP-SYSTCO	48_01	SO_Isotope_1985_2017_0407	ADP_SYST_48_01_W5	PhysicalObject	en	PreservedSpecimen	present	Paralophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster			urn:lsid:marinespecies.org:taxname:172594	Fisher, 1940	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2008	1	12	2008-01-12	-70.4	-8.3286	1e-4	11.1		Clade_Paralophaster sp4321		Lazarev Sea	WGS84	602	602	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=AIIIS158-15"
ANDEEP-SYSTCO	48_01	SO_Isotope_1985_2017_0408	ADP_SYST_48_01_W6	PhysicalObject	en	PreservedSpecimen	present	Paralophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster			urn:lsid:marinespecies.org:taxname:172594	Fisher, 1940	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2007	12	12	2007-12-12	-70.4	-8.3286	1e-4	11.1		Clade_Paralophaster sp3		Lazarev Sea	WGS84	602	602	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=TNBA062-15"
ANDEEP-SYSTCO	48_01	SO_Isotope_1985_2017_0409	ADP_SYST_48_01_W7	PhysicalObject	en	PreservedSpecimen	present	Paralophaster antarcticus	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster		antarcticus	urn:lsid:marinespecies.org:taxname:172789	(Koehler, 1912)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2007	12	12	2007-12-12	-70.4	-8.3286	1e-4	11.1				Lazarev Sea	WGS84	602	602	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=TNBA063-15"
ANDEEP-SYSTCO	48_01	SO_Isotope_1985_2017_0410	ADP_SYST_48_01_W8	PhysicalObject	en	PreservedSpecimen	present	Paralophaster antarcticus	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster		antarcticus	urn:lsid:marinespecies.org:taxname:172789	(Koehler, 1912)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2007	12	12	2007-12-12	-70.4	-8.3286	1e-4	11.1				Lazarev Sea	WGS84	602	602	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=TNBA064-15"
ANDEEP-SYSTCO	48_01	SO_Isotope_1985_2017_0411	ADP_SYST_48_01_W9	PhysicalObject	en	PreservedSpecimen	present	Paralophaster antarcticus	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster		antarcticus	urn:lsid:marinespecies.org:taxname:172789	(Koehler, 1912)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2007	12	12	2007-12-12	-70.4	-8.3286	1e-4	11.1				Lazarev Sea	WGS84	602	602	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1095-21"
ARGOS	Set14_Mag5	SO_Isotope_1985_2017_0412	ARGOS_14_1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster			urn:lsid:marinespecies.org:taxname:123246	Danielssen & Koren, 1883	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	7	2009-03-07	-59.784	-27.968	1e-4	11.1				South Sandwich Islands	WGS84	1298	1298	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1019-21"
ARGOS	Set14_Mag5	SO_Isotope_1985_2017_0413	ARGOS_14_2	PhysicalObject	en	PreservedSpecimen	present	Hymenaster	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Hymenaster			urn:lsid:marinespecies.org:taxname:123333	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	7	2009-03-07	-59.784	-27.968	1e-4	11.1		Clade_Hymenaster_coccinatus/praecoquis/densus		South Sandwich Islands	WGS84	1298	1298	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1020-21"
ARGOS	Set19_Mag2	SO_Isotope_1985_2017_0414	ARGOS_19_2	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1				South Sandwich Islands	WGS84	993	993	
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0415	ARGOS_19_6BATLOR02	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1022-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0416	ARGOS_19_6BATLOR03	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1023-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0417	ARGOS_19_6BATLOR04	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1024-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0418	ARGOS_19_6BATLOR05	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1025-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0419	ARGOS_19_6BATLOR06	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1026-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0420	ARGOS_19_6BATLOR07	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1027-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0421	ARGOS_19_6BATLOR08	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1028-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0422	ARGOS_19_6BATLOR09	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1029-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0423	ARGOS_19_6PSICHA03	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Psilaster charcoti clade 3		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1030-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0424	ARGOS_19_6PSICHA04	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Psilaster charcoti clade 3		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1031-21"
ARGOS	Set19_Mag6	SO_Isotope_1985_2017_0425	ARGOS_19_6PSICHA05	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	9	2009-03-09	-59.533	-27.169	1e-4	11.1		Clade_Psilaster charcoti clade 3		South Sandwich Islands	WGS84	993	993	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1032-21"
ARGOS	Set22_Mag7	SO_Isotope_1985_2017_0426	ARGOS_22_7BATLOR01	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster			urn:lsid:marinespecies.org:taxname:123246	Danielssen & Koren, 1883	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	10	2009-03-10	-59.45	-26.851	1e-4	11.1				South Sandwich Islands	WGS84	1026	1026	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1033-21"
ARGOS	Set22_Mag7	SO_Isotope_1985_2017_0427	ARGOS_22_7PSICHA02	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	10	2009-03-10	-59.45	-26.851	1e-4	11.1				South Sandwich Islands	WGS84	1026	1026	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1034-21"
ARGOS	Set29_Mag3	SO_Isotope_1985_2017_0428	ARGOS_29_3	PhysicalObject	en	PreservedSpecimen	present	Macroptychaster accrescens	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Macroptychaster		accrescens	urn:lsid:marinespecies.org:taxname:234930	(Koehler, 1920)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	12	2009-03-12	-59.101	-26.236	1e-4	11.1				South Sandwich Islands	WGS84	1470	1470	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ODTNB090-15"
ARGOS	Set37_Mag3	SO_Isotope_1985_2017_0429	ARGOS_37_3	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	15	2009-03-15	-58.686	-25.168	1e-4	11.1				South Sandwich Islands	WGS84	1154	1154	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1035-21"
ARGOS	Set44_Mag5	SO_Isotope_1985_2017_0430	ARGOS_44_5	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	18	2009-03-18	-58.601	-25.033	1e-4	11.1				South Sandwich Islands	WGS84	1346	1346	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1036-21"
ARGOS	Set49_Mag3	SO_Isotope_1985_2017_0431	ARGOS_49_3	PhysicalObject	en	PreservedSpecimen	present	Macroptychaster accrescens	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Macroptychaster		accrescens	urn:lsid:marinespecies.org:taxname:234930	(Koehler, 1920)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	20	2009-03-20	-57.686	-26.569	1e-4	11.1				South Sandwich Islands	WGS84	1129	1129	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1037-21"
ARGOS	Set16_Mag_4	SO_Isotope_1985_2017_0432	ARGOS16_2	PhysicalObject	en	PreservedSpecimen	present	Pterasteridae	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae				urn:lsid:marinespecies.org:taxname:123142	Perrier, 1875	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	7	2009-03-07	-59.751	-28.218	1e-4	11.1				South Sandwich Islands	WGS84	1161	1161	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1039-21"
ARGOS	Set16_Mag_4	SO_Isotope_1985_2017_0433	ARGOS16_3	PhysicalObject	en	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	7	2009-03-07	-59.751	-28.218	1e-4	11.1		Clade_Odontaster sp2		South Sandwich Islands	WGS84	1161	1161	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ODTNB089-15"
ARGOS	Set34_Mag7	SO_Isotope_1985_2017_0434	ARGOS34_1	PhysicalObject	en	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	14	2009-03-14	-59.018	-26.05	1e-4	11.1				South Sandwich Islands	WGS84	1677	1677	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1040-21"
ARGOS	Set38_Mag2	SO_Isotope_1985_2017_0435	ARGOS38_1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	15	2009-03-15	-58.751	-25.235	1e-4	11.1		Clade_Bathybiaster sp2		South Sandwich Islands	WGS84	1428	1428	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ODTNB091-15"
ARGOS	Set47_Mag1+2	SO_Isotope_1985_2017_0436	ARGOS47_1	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	14	2009-03-14	-57.935	-26.768	1e-4	11.1				South Sandwich Islands	WGS84	1674	1674	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ODTNB092-15"
ARGOS	Set47_Mag1+2	SO_Isotope_1985_2017_0437	ARGOS47_2	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	14	2009-03-14	-57.935	-26.768	1e-4	11.1				South Sandwich Islands	WGS84	1674	1674	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ODTNB093-15"
ARGOS	Set47_Mag1+2	SO_Isotope_1985_2017_0438	ARGOS47_3	PhysicalObject	en	PreservedSpecimen	present	Solaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Solaster			urn:lsid:marinespecies.org:taxname:123338	Forbes, 1839	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2009	3	14	2009-03-14	-57.935	-26.768	1e-4	11.1				South Sandwich Islands	WGS84	1674	1674	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ODTNB094-15"
EPOS3	211_GSN1	SO_Isotope_1985_2017_0439	EPOS3_211.1_Bat_lor_1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	15	1989-01-15	-60.9967	-55.2017	1e-4	11.1				South Shetland Islands	WGS84	213	213	
EPOS3	211_GSN1	SO_Isotope_1985_2017_0440	EPOS3_211.2_Kampi_1	PhysicalObject	en	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	15	1989-01-15	-60.9967	-55.2017	1e-4	11.1				South Shetland Islands	WGS84	213	213	
EPOS3	212_GSN2	SO_Isotope_1985_2017_0441	EPOS3_212.1_Psi_char_1	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	15	1989-01-15	-60.8333	-55.6483	1e-4	11.1				South Shetland Islands	WGS84	414	414	
EPOS3	212_GSN2	SO_Isotope_1985_2017_0442	EPOS3_212.2_Dipla_bran_1	PhysicalObject	en	PreservedSpecimen	present	Diplasterias brandti	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Diplasterias		brandti	urn:lsid:marinespecies.org:taxname:178790	(Bell, 1881)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	15	1989-01-15	-60.8333	-55.6483	1e-4	11.1				South Shetland Islands	WGS84	414	414	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0443	EPOS3_213.1_Psi_char_1	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0444	EPOS3_213.2_Psi_char_2	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0445	EPOS3_213.3_Psi_char_3	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0446	EPOS3_213.4_Psi_char_4	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0447	EPOS3_213.5_Psi_char_5	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0448	EPOS3_213.6_Psi_char_6	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0449	EPOS3_213.7_Psi_char_7	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0450	EPOS3_213.8_Psi_char_8	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0451	EPOS3_217.1_Bat_lor_1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0452	EPOS3_217.10_Gla_ant_3	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0453	EPOS3_217.11_Dipla_bran_1	PhysicalObject	en	PreservedSpecimen	present	Diplasterias brandti	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Diplasterias		brandti	urn:lsid:marinespecies.org:taxname:178790	(Bell, 1881)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0454	EPOS3_217.2_Bat_lor_2	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
